Name, Area, Mean, Minimum, Maximum, SDev
IR_Case_006.png, 589824, 116.9794, 0, 255, 32.4563
IR_Case_024.png, 589824, 116.2937, 0, 255, 30.6562
IR_Case_025.png, 589824, 100.3868, 0, 255, 31.5821
IR_Case_028.png, 589824, 117.1809, 0, 255, 27.3178
IR_Case_030.png, 589824, 115.0492, 0, 255, 29.423
IR_Case_031.png, 589824, 155.6309, 0, 255, 34.0129
IR_Case_032.png, 589824, 126.08, 0, 255, 24.4312
IR_Case_033.png, 589824, 132.7965, 0, 255, 30.4424
IR_Case_037.png, 589824, 132.0895, 0, 255, 30.7218
IR_Case_042.png, 589824, 148.14, 25, 255, 40.2939
IR_Case_045.png, 589824, 156.9116, 0, 255, 30.5309
IR_Case_046.png, 589824, 127.9858, 0, 255, 22.902
IR_Case_047.png, 589824, 148.4976, 0, 255, 31.3054
IR_Case_048.png, 589824, 142.1889, 0, 255, 40.7434
IR_Case_050.png, 589824, 106.0156, 0, 255, 45.3401
IR_Case_054.png, 589824, 133.0515, 0, 255, 24.922
IR_Case_057.png, 589824, 123.9532, 13, 255, 35.7311
IR_Case_059.png, 589824, 58.9473, 2, 255, 27.5434
IR_Case_060.png, 589824, 120.9454, 0, 255, 33.0769
